,episodes,comment_id,oper_name,vip_degree,content,time_point,up_count
347,第三期下,6723551273029190204,,0,曹骏加油💪,54,2
348,第三期下,6723569709728938265,,2,尔导看人准 看得清曹骏,54,0
349,第三期下,6723597476608622027,高霞15269712397,0,曹骏不争不抢的感觉，还很谦卑,51,1
350,第三期下,6723605126607730287,如風,0, 尔冬升导演很好，不玩虚的,53,1
351,第三期下,6723648911325034738,,0, 曹骏挺棒的,50,0
352,第三期下,6723279542199791889,如果有如果～,0,曹骏支持支持支持，加油,50,0
353,第三期下,6723831220071278583,,0,曹骏加油加油！！,52,2
354,第三期下,6723259729083658466,,0, 来了，新鲜热乎,52,0
355,第三期下,6723875005006022987,小蜜蜂🐝,0, 一次看两集太爽了,54,0
356,第三期下,6723241986141745900,,0,标题不好,51,0
357,第三期下,6723925224842577913,secjk ice 🍥．,0, 郭敬明吓我一跳,54,0
358,第三期下,6723930955247503716,,0,曹俊加油,51,1
359,第三期下,6723947757695072225,ZuPing,0,曹俊加油！,51,0
360,第三期下,6723963321462228392,,5, 喜欢曹骏,52,0
361,第三期下,6724185021076718760,,0, 诡辩大师郭敬明,52,0
362,第三期下,6723202119639703203,等風的日子,6,前排报道,56,5
363,第三期下,6723237881696501136,,3,郭敬明能说，为了综艺效果导演让他多说。大家看看就好,59,32
364,第三期下,6723238676278032343,,0, 支持曹骏,56,18
365,第三期下,6723240518018865063,,3,曹骏，你是最棒的,57,24
366,第三期下,6723241647150403569,幕府扛,3,大家给曹俊发一下电吧,55,32
367,第三期下,6723242975444800142,我会尽全力乐观而坚强つ,2,我是导演我任性这个节目还行,58,14
368,第三期下,6723245052559652045,Smile亲o_O,1,不知道为啥就挺喜欢曹骏，感觉踏实是个好男人,58,53
369,第三期下,6723252646637445624,，,0,比较喜欢唐一菲,55,4
370,第三期下,6723281784005657147,,0,曹骏好像中餐厅的小林哥。。。。,56,3
371,第三期下,6723384386756216553,丸子i橘,0,薇导美美美,57,8
372,第三期下,6723366212635925560,YUXI,0, 曹俊  粉丝 一直支持你,57,7
